date,value_A,value_AG,value_AL,value_AO,value_AP,value_AU,value_B,value_BC,value_BR,value_BU,value_C,value_CF,value_CJ,value_CS,value_CU,value_EB,value_EC,value_EG,value_FG,value_FU,value_HC,value_I,value_J,value_JD,value_JM,value_L,value_LC,value_LG,value_LH,value_LU,value_M,value_MA,value_NI,value_NR,value_OI,value_P,value_PF,value_PG,value_PK,value_PP,value_PR,value_PS,value_PX,value_RB,value_RM,value_RU,value_SA,value_SF,value_SH,value_SI,value_SM,value_SN,value_SP,value_SR,value_SS,value_TA,value_UR,value_V,value_Y,value_ZN
2025/3/10,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,201848.87862397093,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/3/11,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200668.64431624743,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/3/12,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/3/13,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/3/14,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/3/17,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/3/18,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/3/19,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/3/20,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/3/21,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/3/24,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/3/25,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/3/26,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/3/27,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/3/28,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/3/31,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/4/1,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/4/2,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/4/3,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/4/7,203146.7230755674,181315.5916986385,200000,200000,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211723.6589731892,208915.40018517931,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,215791.98608338204,194301.9215572409,200000,200000,181529.8166007547,200000,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203297.287496144
2025/4/8,203146.7230755674,181315.5916986385,199464.32016958724,197667.33691313711,183573.93918466027,182595.24043499207,200000,203307.54131407183,194055.7558048721,200627.5131506233,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,203085.87648230977,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,211595.52929927583,210250.934972373,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,197756.273446541,221045.71339380607,200000,222790.83659425212,200000,217677.61692147015,194301.9215572409,200000,200000,181529.8166007547,202760.0957530319,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,199573.74506903105
2025/4/9,203146.7230755674,183284.78936269347,196435.24329844065,197540.89065326637,183573.93918466027,182595.24043499207,200000,203307.54131407183,182887.912481674,193972.41777151887,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,197933.9893143812,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,209857.2349848945,209368.95458855564,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,200000,188315.87287281625,221045.71339380607,200000,210131.11659425212,200000,219491.11660579804,194301.9215572409,200000,200000,181529.8166007547,193880.2721587651,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,196155.8743600332
2025/4/10,203146.7230755674,189962.7276584819,201267.28289382576,197540.89065326637,183573.93918466027,182595.24043499207,200000,203307.54131407183,182842.0183429585,193927.95637808976,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,197893.39585704388,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,209729.4877357306,214259.93671699715,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,199745.14142009357,188346.56176799443,221045.71339380607,200000,209973.93659425213,200000,219491.11660579804,194301.9215572409,200000,200000,181529.8166007547,193838.49615876508,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,203435.4375425608
2025/4/11,203146.7230755674,189962.72765848192,200071.80323536275,197540.89065326637,183573.93918466027,182595.24043499207,200000,203307.54131407183,182842.0183429585,193927.95637808976,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,197893.39585704388,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,209729.4877357306,214159.7116733816,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,197721.4766621548,188346.56176799443,221045.71339380607,200000,209973.93659425213,200000,219491.11660579804,194301.9215572409,200000,200000,181529.8166007547,193838.49615876508,203778.7294633052,203750.96640133715,213499.9172498564,200000,196641.5879999604,198061.18381777545,202940.2291627971
2025/4/14,203146.7230755674,193632.585640852,200520.10810728645,197540.89065326637,183573.93918466027,182595.24043499207,200000,203307.54131407183,181075.9835804315,193927.95637808976,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,197893.39585704388,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,209729.4877357306,217647.5431912046,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,195785.79732847435,188346.56176799443,221045.71339380607,200000,209973.93659425213,200000,219491.11660579804,194301.9215572409,200000,200000,181529.8166007547,193838.49615876508,203778.7294633052,204503.1485658393,213499.9172498564,200000,196641.5879999604,198061.18381777545,203782.0834083953
2025/4/15,203146.7230755674,195587.83784457392,199673.31001587503,197540.89065326637,183573.93918466027,182595.24043499207,200000,203307.54131407183,175920.4746057843,193927.95637808976,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,197893.39585704388,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,209729.4877357306,219912.62917691725,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,189098.9050848515,188346.56176799443,221045.71339380607,200000,209973.93659425213,200000,219491.11660579804,194301.9215572409,200000,200000,181529.8166007547,193838.49615876508,203778.7294633052,205507.47757016832,213499.9172498564,200000,196641.5879999604,198061.18381777545,202048.8540792222
2025/4/16,203146.7230755674,197162.7965027525,199175.1934915153,197540.89065326637,183573.93918466027,182595.24043499207,200000,203307.54131407183,175874.3176371995,193927.95637808976,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,197893.39585704388,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,209729.4877357306,219772.3141158554,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,189110.1613534616,188346.56176799443,221045.71339380607,200000,209973.93659425213,200000,219491.11660579804,194301.9215572409,200000,200000,181529.8166007547,193838.49615876508,203778.7294633052,204804.447267138,213499.9172498564,200000,196641.5879999604,198061.18381777545,197889.1036892064
2025/4/17,203146.7230755674,197162.7965027525,200171.42654023445,197540.89065326637,183573.93918466027,182595.24043499207,200000,203307.54131407183,175874.3176371995,193927.95637808976,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,197893.39585704388,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,209729.4877357306,223600.9107819715,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,189110.1613534616,188346.56176799443,221045.71339380607,200000,209973.93659425213,200000,219491.11660579804,194301.9215572409,200000,200000,181529.8166007547,193838.49615876508,203778.7294633052,205407.04466973545,213499.9172498564,200000,196641.5879999604,198061.18381777545,198829.99961075743
2025/4/18,203146.7230755674,197162.7965027525,200520.10810728636,197540.89065326637,183573.93918466027,182595.24043499207,200000,203307.54131407183,175874.3176371995,193927.95637808976,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,197893.39585704388,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,209729.4877357306,223951.21334541508,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,189110.1613534616,188346.56176799443,221045.71339380607,200000,209973.93659425213,200000,219491.11660579804,194301.9215572409,200000,200000,181529.8166007547,193838.49615876508,203778.7294633052,204101.4169641077,213499.9172498564,200000,196641.5879999604,198061.18381777545,199424.2496664737
2025/4/21,203146.7230755674,197162.7965027525,202213.70429010896,197540.89065326637,183573.93918466027,182595.24043499207,200000,203307.54131407183,175874.3176371995,193927.95637808976,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,197893.39585704388,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,209729.4877357306,223951.21334541508,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,189110.1613534616,188346.56176799443,221045.71339380607,200000,209973.93659425213,200000,220949.42781439377,194301.9215572409,200000,200000,181529.8166007547,193838.49615876508,203778.7294633052,204201.8498645405,213499.9172498564,200000,196641.5879999604,198061.18381777545,202692.6249729145
2025/4/22,203146.7230755674,197162.7965027525,201117.84793651785,197540.89065326637,183573.93918466027,182595.24043499207,200000,203307.54131407183,175874.3176371995,193927.95637808976,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,197893.39585704388,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,209729.4877357306,223951.21334541508,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,189110.1613534616,188346.56176799443,221045.71339380607,200000,209973.93659425213,200000,218808.190319025,194301.9215572409,200000,200000,181529.8166007547,193838.49615876508,203778.7294633052,202293.6247563155,213499.9172498564,200000,196641.5879999604,198061.18381777545,201603.1665374338
2025/4/23,203146.7230755674,197162.7965027525,202114.08098523703,197540.89065326637,183573.93918466027,182595.24043499207,200000,203307.54131407183,175874.3176371995,193927.95637808976,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,197893.39585704388,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,200000,200000,188997.4012342341,201231.49420974727,209729.4877357306,223951.21334541508,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,189110.1613534616,188346.56176799443,221045.71339380607,200000,209973.93659425213,200000,220449.80573214093,194301.9215572409,200000,200000,181529.8166007547,193838.49615876508,203778.7294633052,204101.4169641077,213499.9172498564,200000,196641.5879999604,198061.18381777545,203435.43754255967
2025/4/24,203146.7230755674,197162.7965027525,202921.16922732643,197540.89065326637,183573.93918466027,182595.24043499207,200000,203307.54131407183,175874.3176371995,193927.95637808976,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,197893.39585704388,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,198471.908,200000,188997.4012342341,201231.49420974727,209729.4877357306,223951.21334541508,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,189110.1613534616,188346.56176799443,221045.71339380607,200000,209973.93659425213,200000,218522.6919863092,194301.9215572409,200000,200000,181529.8166007547,193838.49615876508,203778.7294633052,203900.55116324185,213499.9172498564,200000,196641.5879999604,198061.18381777545,204623.93765399285
2025/4/25,203146.7230755674,197162.7965027525,202921.16922732643,197540.89065326637,183573.93918466027,182595.24043499207,200000,203307.54131407183,175874.3176371995,193927.95637808976,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,197893.39585704388,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,199011.908,200000,188997.4012342341,201231.49420974727,209729.4877357306,223951.21334541508,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,189110.1613534616,188346.56176799443,221045.71339380607,200000,209973.93659425213,200000,218023.06990405635,194301.9215572409,200000,200000,181529.8166007547,193838.49615876508,203778.7294633052,201992.32605501675,213499.9172498564,200000,196641.5879999604,198061.18381777545,204925.7770656264
2025/4/28,203146.7230755674,197162.7965027525,202921.16922732643,197540.89065326637,183573.93918466027,182595.24043499207,200000,203307.54131407183,175874.3176371995,193927.95637808976,200000,197163.4466158756,200000,203780.4157361836,224638.853228821,197893.39585704388,200000,200000,200000,191768.01430796445,208218.0455260824,200000,200000,211345.45814681373,217660.10660522056,205573.7659401944,200000,198876.908,200000,188997.4012342341,201231.49420974727,209729.4877357306,223951.21334541508,195341.5570218732,196464.3338708599,187256.177300132,211218.3413201365,204320.04025387368,205521.38183617752,202365.2231499736,200000,189110.1613534616,188346.56176799443,221045.71339380607,200000,209973.93659425213,200000,218379.94281995116,194301.9215572409,200000,200000,181529.8166007547,193838.49615876508,203778.7294633052,203800.1182628089,213499.9172498564,200000,196641.5879999604,198061.18381777545,204925.7770656264
